date,name,price
2023-10-20,E10,1.799
2023-10-18,SP98,1.819
2023-10-19,E10,1.989
2023-10-20,Gazole,1.877
2023-10-18,Gazole,1.869
2023-10-16,E85,0.995
2023-10-20,E10,1.854
2023-09-16,E10,2.029
2023-10-17,Gazole,1.899
2023-10-19,SP98,2.119
2023-10-19,Gazole,1.889
2023-10-20,E10,1.929
2023-10-19,Gazole,1.889
2023-10-20,Gazole,1.959
2023-10-19,Gazole,1.896
2023-10-18,Gazole,1.8
2023-07-25,SP98,1.99
2023-10-20,E10,1.937
2023-10-16,E10,2.025
2023-10-11,Gazole,1.839
2023-10-20,E10,1.809
2023-10-19,SP95,1.782
2023-10-19,E10,1.74
2023-10-18,E10,1.809
2023-10-19,SP95,1.979
2023-10-16,Gazole,1.839
2023-10-07,E85,0.999
2023-10-20,GPLc,1.024
2023-10-20,Gazole,1.849
2023-09-16,SP98,1.979
2023-10-18,Gazole,1.899
2023-10-18,Gazole,1.869
2023-10-20,E85,0.998
2023-10-14,E10,1.769
2023-10-13,SP98,1.996
2023-07-24,E85,0.998
2023-10-20,E10,1.925
2023-10-14,SP98,1.899
2023-10-18,SP95,1.899
2023-10-19,SP95,1.969
2023-10-17,E10,1.749
2023-10-19,E10,1.879
2023-10-20,SP98,1.929
2023-09-28,Gazole,1.93
2023-10-14,E10,1.919
2023-10-17,Gazole,1.959
2023-10-15,Gazole,1.819
2023-10-20,E10,1.777
2023-10-20,SP98,1.842
2023-10-20,E10,1.959
2023-10-19,Gazole,1.989
2023-10-20,Gazole,1.807
2023-10-18,GPLc,0.975
2023-10-20,E10,1.822
2023-10-20,SP98,1.907
2023-10-20,GPLc,1.042
2023-09-01,Gazole,1.94
2023-10-14,Gazole,1.843
2023-10-17,Gazole,1.99
2023-10-12,Gazole,1.859
2023-10-16,SP98,1.875
2023-10-19,SP95,1.869
2023-10-20,E10,2.114
2023-10-13,E10,1.729
2023-10-10,E85,2.029
2023-10-13,Gazole,1.949
2023-10-20,SP98,1.927
2023-09-14,SP95,1.989
2023-10-20,Gazole,1.889
2023-10-20,E10,1.771
2023-10-19,Gazole,1.899
2023-10-17,SP95,1.829
2023-10-20,E10,1.799
2023-10-20,SP98,1.899
2023-10-20,SP98,1.833
2023-10-20,E10,1.799
2023-10-19,E10,1.789
2023-10-20,E10,1.746
2023-09-11,SP98,2.129
2023-10-13,E10,1.792
2023-10-20,SP98,1.914
2023-10-20,SP98,1.905
2023-10-19,GPLc,1.168
2023-10-19,Gazole,1.99
2023-10-18,GPLc,1.049
2023-08-10,SP98,1.99
2023-10-19,GPLc,1.408
2023-10-18,Gazole,1.899
2023-10-10,Gazole,1.999
2023-10-20,Gazole,1.896
2023-10-17,Gazole,1.869
2023-10-20,SP98,1.99
2023-10-19,Gazole,1.929
2023-06-13,GPLc,1.283
2023-10-20,Gazole,1.901
2023-10-19,E10,1.839
2023-10-18,Gazole,1.899
2023-10-18,SP98,1.889
2023-10-18,Gazole,1.966
2023-10-19,SP95,1.808
2023-10-20,GPLc,0.919
2023-10-16,SP98,1.909
2023-10-20,E10,1.829
2023-10-19,E10,1.94
2023-07-27,SP98,1.99
2023-10-20,E85,0.953
2023-10-20,SP98,1.849
2023-09-15,E85,1.18
2023-10-17,SP98,2.04
2023-10-19,E10,2.019
2023-10-10,E85,0.999
2023-10-06,SP95,1.889
2023-10-20,Gazole,1.812
2023-10-05,Gazole,1.949
2023-10-20,E10,1.849
2023-10-19,SP98,2.079
2023-10-16,Gazole,1.929
2023-10-17,Gazole,1.864
2023-10-17,Gazole,1.819
2023-09-15,SP95,2.05
2023-09-07,Gazole,1.929
2023-10-20,E85,1.089
2023-10-20,SP98,1.99
2023-10-14,E10,1.829
2023-10-20,Gazole,1.874
2023-10-20,Gazole,1.99
2023-10-13,E10,1.914
2023-10-12,SP98,2.029
2023-10-17,Gazole,1.969
2023-10-19,SP95,1.859
2023-10-13,SP98,1.869
2023-10-19,E10,2.129
2023-10-19,E10,1.781
2023-10-20,E85,0.966
2023-10-20,Gazole,2.124
2023-10-18,SP98,1.795
2023-10-17,Gazole,1.929
2022-12-15,GPLc,0.98
2023-10-20,Gazole,1.99
2023-10-20,Gazole,1.894
2023-10-20,SP98,1.907
2023-10-19,Gazole,2.039
2023-10-20,Gazole,1.879
2023-10-19,SP98,1.969
2023-10-17,E85,1.115
2023-10-20,Gazole,1.984
2023-10-20,E10,1.79
2023-10-18,SP95,1.859
2023-10-13,E85,0.976
2023-10-19,SP98,1.959
2023-10-16,SP95,1.909
2023-10-19,SP98,1.999
2023-10-15,SP98,1.89
2023-10-14,Gazole,1.879
2023-10-19,Gazole,1.919
2023-10-19,E10,1.899
2023-10-20,SP98,1.949
2023-09-15,Gazole,1.998
2023-10-13,E10,1.782
2023-10-20,SP98,1.929
2023-10-16,Gazole,1.922
2023-10-20,Gazole,1.839
2023-10-20,E10,1.763
2023-10-19,SP95,1.839
2023-10-20,Gazole,1.884
2023-10-20,E85,0.994
2023-10-20,E10,1.894
2023-10-20,SP98,1.99
2023-08-23,E10,1.855
2023-10-06,SP98,1.899
2023-08-21,SP98,1.99
2023-10-11,SP98,1.923
2023-10-18,Gazole,1.816
2023-10-12,Gazole,1.917
2023-09-18,Gazole,1.966
2023-10-11,Gazole,1.983
2023-03-21,GPLc,1.089
2023-10-16,Gazole,1.899
2023-10-19,E85,0.988
2023-10-20,SP98,1.909
2023-10-20,Gazole,1.839
2023-10-20,SP98,1.849
2023-10-19,E10,2.109
2023-07-25,SP98,1.95
2023-10-19,E10,1.859
2023-10-18,Gazole,1.859
2023-10-20,E10,1.759
2023-09-15,E85,0.994
2023-10-16,SP95,1.819
2023-10-18,E10,1.859
2023-10-18,SP95,1.877
2023-10-12,SP98,1.899
2023-10-20,Gazole,1.869
2023-10-19,E10,1.909
2023-10-18,SP98,1.929
2023-10-16,E85,0.998
2023-10-16,E10,1.76
2023-10-13,SP98,1.89
2023-10-16,E10,1.769
2023-09-05,SP98,1.99
2023-10-18,Gazole,1.849
2023-10-20,E10,1.99
2023-10-20,SP98,1.9
2023-10-20,SP98,1.845
2023-10-18,SP98,1.989
2023-10-20,Gazole,1.903
2023-10-17,Gazole,1.934
2023-10-19,Gazole,1.939
2023-10-20,Gazole,1.909
2023-06-30,SP95,1.894
2023-09-20,SP98,2.089
2023-10-06,SP98,1.99
2023-09-18,Gazole,1.979
2023-10-20,E10,1.989
2023-10-19,GPLc,1.408
2023-10-19,E10,1.859
2023-10-20,E10,1.819
2023-10-19,E85,0.988
2023-09-21,SP95,2.099
2023-10-19,SP95,1.934
2023-10-13,Gazole,1.865
2023-10-19,Gazole,1.969
2023-10-19,E10,1.859
2023-10-13,E85,0.998
2023-10-16,SP95,1.99
2023-08-30,GPLc,0.99
2023-10-20,Gazole,1.879
2023-10-12,SP95,1.979
2023-10-14,E10,1.796
2023-10-18,Gazole,2.114
2023-10-16,Gazole,1.835
2023-10-18,Gazole,1.879
2023-10-20,E10,1.799
2023-10-18,SP98,2.439
2023-10-20,Gazole,1.921
2023-10-18,SP98,1.889
2023-10-20,SP95,1.799
2023-10-19,E10,2.054
2023-10-13,Gazole,1.878
2023-10-12,Gazole,1.899
2023-10-18,Gazole,1.889
2023-10-19,SP98,2.19
2023-10-19,SP95,1.889
2023-10-20,E85,0.95
2023-10-17,E10,1.737
2023-10-17,SP98,1.895
2023-09-08,SP95,2.02
2023-10-17,E85,1.029
2023-10-20,SP98,1.99
2023-10-19,SP98,1.959
2023-10-13,SP98,1.99
2023-10-20,Gazole,1.899
2023-10-20,E10,1.795
2023-10-19,SP95,1.847
2023-10-20,GPLc,0.993
2023-07-27,E85,0.998
2023-10-19,SP98,1.899
2023-08-29,E85,0.998
2023-10-14,E85,1.097
2023-10-20,Gazole,1.942
2023-10-20,SP98,1.99
2023-10-16,E10,1.922
2023-10-06,E85,0.982
2023-10-17,E10,1.859
2023-10-11,Gazole,1.99
2023-10-20,Gazole,1.989
2023-10-20,Gazole,1.865
2023-10-05,SP95,1.96
2023-10-13,E85,0.994
2023-10-20,Gazole,1.829
2023-10-07,E10,1.929
2023-10-09,Gazole,1.97
2023-10-20,Gazole,1.856
2023-10-20,Gazole,1.903
2023-10-12,Gazole,1.849
2023-10-17,Gazole,1.935
2023-10-14,SP98,1.899
2023-10-20,E10,1.903
2023-10-07,E85,0.999
2023-10-19,E85,0.999
2023-10-19,E10,1.819
2023-10-20,E85,0.994
2023-10-16,SP98,1.856
2023-10-20,Gazole,1.831
2023-10-13,Gazole,1.899
2023-10-20,GPLc,1.024
2023-10-19,E10,1.89
2023-10-13,E10,1.898
2023-10-19,Gazole,1.899
2023-10-06,Gazole,1.899
2023-09-29,GPLc,0.979
2023-10-20,Gazole,1.942
2023-10-11,SP95,1.889
2023-10-20,Gazole,1.811
2023-10-20,Gazole,1.894
2023-10-19,GPLc,0.88
2023-10-18,E85,1.044
2023-05-03,GPLc,1.099
2023-10-18,SP98,1.829
2023-10-20,GPLc,0.909
2023-10-14,SP98,1.889
2023-10-09,E85,0.999
2023-10-14,Gazole,1.859
2023-10-11,E10,1.815
2023-10-18,E10,1.75
2023-10-18,SP95,1.839
2023-10-16,E10,1.722
2023-10-17,E10,1.789
2023-10-19,E85,0.985
2023-10-20,Gazole,1.866
2023-10-20,E10,1.77
2023-10-20,E10,1.809
2023-09-29,SP98,2.039
2023-10-12,SP98,1.909
2023-10-20,Gazole,1.901
2023-10-18,Gazole,1.826
2023-10-19,E85,1.196
2023-10-20,E10,1.809
2023-10-20,SP98,1.819
2023-10-19,SP98,1.929
2023-10-20,E85,0.989
2023-10-18,E10,1.799
2023-09-06,E10,2.1
2023-10-17,SP98,1.909
2023-10-20,SP98,1.882
2023-10-18,E85,1.019
2023-10-20,E10,1.894
2023-10-16,SP98,1.866
2023-10-20,SP98,2.088
2023-10-19,E10,1.801
2023-10-20,E10,1.799
2023-10-20,Gazole,1.879
2023-10-13,E85,0.998
2023-10-19,SP95,1.792
2023-10-16,SP98,1.897
2023-10-19,SP95,1.798
2023-10-11,E10,1.983
2023-10-11,Gazole,1.96
2023-10-18,Gazole,1.899
2023-09-27,SP98,1.96
2023-10-14,SP98,1.92
2023-10-20,Gazole,1.818
2023-10-14,SP98,1.869
2023-10-19,SP95,1.829
2023-10-20,E10,1.813
2023-10-18,SP95,1.843
2023-10-20,Gazole,1.968
2023-10-09,SP95,1.879
2023-10-20,E85,0.952
2023-10-20,E85,0.968
2023-10-20,SP98,1.885
2023-10-17,SP98,1.849
2023-10-19,Gazole,1.877
2023-10-20,SP95,1.83
2023-10-20,Gazole,1.817
2023-10-18,Gazole,1.939
2023-10-19,Gazole,1.929
2023-10-20,Gazole,1.877
2023-10-20,SP98,1.866
2023-10-18,SP98,1.99
2023-10-13,SP95,1.898
2023-10-19,SP95,1.869
2023-10-20,GPLc,1.004
2023-10-20,GPLc,0.979
2023-04-06,GPLc,0.987
2023-10-20,E85,1.099
2023-10-20,SP98,1.99
2023-10-16,Gazole,1.849
2023-10-16,SP98,1.989
2023-10-17,Gazole,1.925
2023-10-19,Gazole,2.038
2023-10-16,Gazole,1.889
2023-10-20,GPLc,0.985
2023-10-02,Gazole,1.949
2023-10-18,E10,1.825
2023-10-17,E10,1.94
2023-10-17,E10,1.825
2023-10-19,E10,1.819
2023-09-29,Gazole,2.12
2023-10-20,E85,1.051
2023-10-20,SP95,1.828
2023-10-20,E10,1.835
2023-10-20,Gazole,1.865
2023-10-18,Gazole,1.898
2023-10-20,SP95,1.818
2023-10-20,Gazole,1.899
2023-10-20,SP98,1.958
2023-10-17,SP95,1.803
2023-10-20,E10,1.824
2023-10-14,E85,0.998
2023-10-20,SP98,1.894
2023-10-20,SP95,1.81
2023-10-18,Gazole,1.855
2023-10-20,E10,1.736
2023-10-20,Gazole,1.879
2023-10-14,E10,1.799
2023-10-14,SP98,1.869
2023-10-20,E10,1.853
2023-10-20,E10,1.934
2023-10-13,E10,1.939
2023-10-20,E85,0.978
2023-09-20,SP98,1.99
2023-10-20,Gazole,1.93
2023-10-19,Gazole,1.869
2023-10-20,SP98,1.856
2023-10-10,Gazole,1.899
2023-10-17,E10,1.779
2023-10-18,SP98,1.899
2023-10-20,E10,1.736
2023-10-20,E10,1.776
2023-10-17,Gazole,1.859
2023-10-18,Gazole,1.862
2023-08-16,Gazole,1.99
2023-10-19,Gazole,1.973
2023-10-20,SP98,1.866
2023-10-18,SP95,1.815
2023-10-20,Gazole,1.898
2023-10-20,SP98,1.863
2023-10-19,SP95,1.879
2023-10-18,E10,1.827
2023-10-20,E10,1.953
2023-10-14,Gazole,1.859
2023-10-16,Gazole,1.839
2023-10-20,SP98,1.839
2023-10-20,SP98,1.893
2023-10-20,SP98,1.919
2023-10-13,SP95,1.946
2023-10-20,E10,1.74
2023-10-19,E10,1.779
2023-10-19,Gazole,1.929
2023-10-20,E10,1.769
2023-10-17,Gazole,1.892
2023-10-20,Gazole,1.881
2023-10-20,SP95,1.809
2023-10-20,E10,1.813
2023-10-11,E10,2.038
2023-10-20,E10,1.803
2023-09-12,Gazole,1.96
2023-10-20,E85,0.994
2023-10-20,E10,1.832
2023-10-20,E10,1.894
2023-10-20,GPLc,1.159
2023-10-20,E10,1.909
2023-10-18,SP95,1.99
2023-10-19,Gazole,1.889
2023-10-19,SP98,1.874
2023-10-19,Gazole,1.92
2023-03-21,GPLc,0.959
2023-10-17,GPLc,0.998
2023-10-19,Gazole,1.839
2023-10-17,Gazole,1.859
2023-09-20,SP98,2.054
2023-10-20,E10,1.803
2023-10-20,E10,1.99
2023-10-20,Gazole,1.919
2023-10-20,GPLc,0.949
2023-10-20,SP95,1.89
2023-10-17,E10,1.805
2023-10-19,Gazole,1.839
2023-10-13,Gazole,1.94
2023-10-19,Gazole,1.899
2023-10-18,SP95,1.845
2023-10-20,E10,1.912
2023-10-20,E10,1.917
2023-10-20,E85,1.129
2023-10-12,E10,1.849
2023-10-19,Gazole,1.857
2023-10-17,Gazole,1.919
2023-10-18,E10,1.9
2023-10-20,Gazole,1.869
2023-10-19,E10,1.886
2023-10-19,SP98,1.86
2023-10-02,E85,0.998
2023-10-20,SP98,2.081
2023-10-18,E10,1.769
2023-10-20,E10,1.93
2023-10-19,E10,1.917
2023-10-20,Gazole,1.99
2023-08-28,Gazole,1.99
2023-10-19,Gazole,1.973
2023-10-20,SP98,1.949
2023-10-18,E10,1.726
2023-10-20,E10,1.859
2023-10-20,Gazole,1.99
2023-10-17,E10,1.809
2023-10-20,E10,1.779
2023-09-19,Gazole,1.99
2023-10-18,Gazole,1.84
2023-10-20,Gazole,1.969
2023-10-17,SP98,1.949
2023-10-20,Gazole,1.869
2023-10-18,SP98,1.979
2023-10-18,E10,1.919
2023-10-16,Gazole,1.789
2023-10-20,GPLc,1.099
2023-10-18,Gazole,1.909
2023-10-19,E85,0.971
2023-10-19,SP98,1.845
2023-10-19,Gazole,1.879
2023-10-20,Gazole,1.851
2023-10-20,SP98,1.893
2023-10-20,E10,1.839
2023-10-19,SP98,1.959
2023-10-20,Gazole,1.969
2023-10-17,SP98,1.865
2023-10-20,SP98,1.903
2023-10-20,Gazole,1.949
2023-10-20,SP98,1.999
2023-07-31,Gazole,1.99
2023-04-11,SP98,1.99
2023-10-20,E10,1.789
2023-10-20,SP98,1.851
2023-10-20,E10,1.819
2023-10-09,SP95,2.021
2023-10-18,Gazole,1.931
2023-10-19,SP98,1.899
2023-10-12,SP98,1.988
2023-10-20,Gazole,1.974
2023-10-20,E10,1.889
2023-10-16,SP98,2.124
2023-10-19,E85,0.96
2023-10-20,Gazole,1.877
2023-10-17,Gazole,1.876
2023-02-28,SP95,1.99
2023-10-20,E85,0.994
2023-10-20,SP98,1.969
2023-09-12,SP98,1.99
2023-10-20,E85,0.994
2023-10-20,E10,1.93
2023-10-20,Gazole,1.983
2023-10-20,SP98,1.99
2023-10-20,Gazole,1.818
2023-10-18,SP95,1.839
2023-10-11,SP95,1.859
2023-10-20,E85,0.994
2023-10-20,E85,1.029
2023-10-20,SP98,1.91
2023-10-18,E10,1.847
2023-10-18,Gazole,1.819
2023-10-18,E10,1.894
2023-10-20,SP98,1.932
2023-10-20,Gazole,1.891
2023-10-20,E10,1.841
2023-10-20,Gazole,1.889
2023-10-20,SP98,1.917
2023-10-17,Gazole,2.024
2023-10-20,SP98,1.99
2023-10-20,SP98,1.879
2023-10-20,Gazole,1.873
2023-10-17,Gazole,1.879
2023-10-17,E10,1.859
2023-10-18,E85,1.032
2023-10-20,Gazole,1.981
2023-10-20,SP98,1.919
2023-10-20,Gazole,1.989
2023-10-20,Gazole,1.892
2023-10-20,E85,0.999
2023-10-20,GPLc,0.994
2023-10-11,Gazole,1.962
2023-10-18,E85,1.032
2023-10-20,Gazole,1.929
2023-10-20,Gazole,1.903
2023-10-20,E85,1.099
2023-10-20,SP98,1.929
2023-10-20,SP98,1.99
2023-10-20,SP98,2.199
2023-10-20,SP98,1.99
2023-10-18,SP98,1.969
2023-10-20,E10,1.807
2023-10-20,Gazole,1.799
2023-10-14,E85,0.998
2023-10-20,SP98,1.913
2023-10-20,E10,1.938
2023-10-14,SP95,1.835
2023-10-16,SP95,1.819
2023-10-20,GPLc,1.024
2022-10-21,SP95,2.199
2023-10-20,Gazole,1.892
2023-10-18,Gazole,1.879
2023-10-19,E10,1.994
2023-10-20,E10,1.859
2023-10-18,GPLc,1.054
2023-10-18,SP98,2.164
2023-03-21,GPLc,1.039
2023-10-20,Gazole,1.919
2023-10-20,E10,1.824
2023-10-19,E10,1.999
2023-10-20,SP98,1.99
2023-10-20,E10,1.989
2023-10-19,SP98,2.229
2023-10-18,E10,1.849
2023-10-13,Gazole,1.926
2023-10-19,SP98,1.897
2023-10-20,SP98,1.845
2023-10-19,Gazole,1.959
2023-10-14,E10,1.769
2023-10-19,Gazole,1.909
2023-10-20,Gazole,1.944
2023-10-16,SP98,1.913
2023-09-12,E85,0.998
2023-10-20,Gazole,1.842
2023-10-19,E10,1.778
2023-09-26,SP95,2.042
2023-10-20,Gazole,1.885
2023-10-20,Gazole,1.795
2023-10-17,SP98,2.134
2023-10-20,SP95,1.903
2023-10-14,SP95,1.929
2023-10-19,E10,1.799
2023-10-06,SP98,1.999
2023-10-20,E10,1.71
2023-10-18,E85,0.992
2023-10-19,Gazole,1.868
2023-10-11,E10,1.859
2023-10-20,E10,1.841
2023-10-20,SP98,1.935
2023-10-13,SP98,1.939
2023-10-12,Gazole,1.949
2023-08-03,E85,0.998
2023-10-19,E10,1.859
2023-10-19,SP98,1.776
2023-10-20,Gazole,1.959
2023-10-17,Gazole,1.869
2023-10-16,E10,1.799
2023-10-19,SP98,1.864
2023-09-29,SP98,1.999
2023-10-19,Gazole,1.979
2023-08-04,GPLc,0.963
2023-10-19,E10,1.872
2023-10-20,Gazole,1.821
2023-10-17,SP95,1.875
2023-10-20,Gazole,1.909
2023-09-29,E85,0.981
2023-10-14,E10,1.829
2023-10-20,SP98,1.99
2023-10-16,E10,1.769
2023-09-04,E85,1.019
2023-10-13,E10,1.874
2023-10-19,Gazole,1.839
2023-10-20,Gazole,1.849
2023-10-20,SP95,1.773
2023-10-19,SP98,1.975
2023-10-20,Gazole,1.899
2023-10-19,SP98,2.219
2023-10-20,Gazole,1.869
2023-10-13,Gazole,2.049
2023-10-20,E10,1.99
2023-10-19,SP98,1.879
2023-09-11,Gazole,1.99
2023-09-11,SP98,1.99
2023-10-12,Gazole,1.91
2023-09-29,Gazole,1.842
2023-10-17,Gazole,2.073
2023-10-20,SP98,2.169
2023-10-18,E10,1.929
2023-10-10,E10,1.809
2023-10-20,SP98,1.808
2023-10-17,Gazole,1.92
2023-10-20,E10,1.797
2023-10-20,SP95,1.979
2023-10-20,E85,0.994
2023-10-19,Gazole,1.958
2023-10-20,SP98,1.903
2023-07-13,E85,0.998
2023-10-20,SP98,1.99
2023-10-20,E10,1.919
2023-10-20,E85,1.089
2023-10-19,Gazole,1.949
2023-10-18,Gazole,1.869
2023-10-18,E10,1.819
2023-10-14,Gazole,1.816
2023-10-20,E10,1.803
2023-10-20,E10,1.754
2023-10-20,E85,1.029
2023-10-16,E85,0.94
2023-04-13,GPLc,0.92
2023-10-19,E10,1.809
2023-10-18,E10,1.828
2023-10-19,E10,1.852
2023-10-19,SP95,1.979
2023-10-19,SP95,1.99
2023-10-20,GPLc,1.014
2023-10-20,Gazole,1.99
2023-10-19,Gazole,1.879
2023-10-18,E10,1.799
2023-10-17,E10,1.81
2023-10-20,Gazole,1.863
2023-10-19,Gazole,1.859
2023-07-12,SP98,1.99
2023-10-20,GPLc,0.984
2023-10-20,E10,1.827
2023-10-20,GPLc,0.919
2023-10-20,Gazole,1.827
2023-10-20,E10,1.939
2023-10-19,Gazole,1.999
2023-10-19,E10,1.807
2023-10-20,Gazole,1.99
2023-10-20,SP98,1.894
2023-10-19,Gazole,1.949
2023-10-09,E10,1.829
2023-10-19,Gazole,1.854
2023-10-19,Gazole,1.869
2023-10-19,Gazole,1.859
2023-10-19,E85,0.999
2023-10-19,E85,0.999
2023-10-19,SP98,1.999
2023-10-05,Gazole,1.899
2023-10-20,Gazole,1.865
2023-10-13,SP98,1.963
2023-10-10,SP95,1.885
2023-10-10,SP98,1.899
2023-10-20,E85,1.259
2023-10-13,E85,1.164
2023-10-18,Gazole,1.939
2023-09-19,E10,1.991
2023-10-16,SP98,1.835
2023-10-06,SP98,2.109
2023-10-20,SP95,1.791
2023-10-20,SP95,1.986
2023-09-21,E85,1.16
2023-10-20,E10,1.965
2023-10-19,SP98,1.979
2023-10-20,E10,2.047
2023-10-20,Gazole,1.969
2023-10-11,E10,1.976
2023-10-18,E85,0.957
2023-09-28,SP98,1.995
2023-10-14,Gazole,1.883
2023-10-06,SP98,2.059
2023-10-17,SP98,1.907
2023-10-11,Gazole,1.858
2023-10-20,E10,1.825
2023-10-16,Gazole,1.968
2023-10-07,Gazole,2.047
2023-10-20,Gazole,1.823
2023-10-20,E85,0.994
2023-10-19,Gazole,1.869
2023-10-20,Gazole,1.99
2023-10-19,SP98,1.99
2023-10-20,GPLc,0.939
2023-10-19,E10,1.839
2023-10-20,SP98,1.939
2023-10-20,Gazole,1.975
2023-10-14,SP95,1.889
2023-10-18,Gazole,1.814
2023-10-17,E10,1.899
2023-10-20,E10,1.808
2023-10-17,SP95,1.868
2023-10-20,Gazole,1.884
2023-10-20,Gazole,1.99
2023-10-20,E10,1.99
2023-10-18,SP98,1.899
2023-10-20,SP95,1.9
2023-10-19,E85,1.079
2023-10-20,Gazole,1.869
2023-10-14,E10,1.829
2023-10-16,SP95,1.849
2023-10-19,E10,1.794
2023-10-20,E85,0.999
2023-09-19,GPLc,1.129
2023-10-12,E85,1.149
2023-10-20,SP98,1.838
2023-10-13,Gazole,1.949
2023-10-20,Gazole,1.889
2023-10-20,E10,1.836
2023-10-20,E10,1.816
2023-10-17,Gazole,1.854
2023-10-20,Gazole,1.859
2023-10-12,Gazole,1.949
2023-07-17,SP98,1.99
2023-10-18,Gazole,1.899
2023-10-20,SP98,1.929
2023-10-20,SP95,1.903
2023-09-28,E85,0.998
2023-10-20,E10,1.819
2023-10-19,SP98,1.87
2023-10-20,SP98,1.826
2023-10-19,SP98,1.854
2023-10-13,SP95,1.912
2023-10-19,GPLc,1.049
2023-09-29,GPLc,0.88
2023-10-12,SP98,1.821
2023-10-20,SP95,1.99
2023-10-17,E85,0.979
2023-10-17,E10,1.894
2023-10-20,E85,0.946
2023-10-17,Gazole,1.959
2023-10-17,SP95,1.849
2023-10-20,SP98,1.899
2023-10-04,E10,1.874
2023-10-19,E10,2.129
2023-10-20,Gazole,1.99
2023-10-16,SP95,1.919
2023-08-22,SP95,1.99
2023-10-09,SP98,1.885
2023-10-20,Gazole,1.855
2023-10-19,SP98,1.888
2023-10-19,Gazole,1.895
2023-10-16,SP98,1.879
2023-10-19,Gazole,2.049
2023-10-18,Gazole,1.859
2023-10-20,E10,1.812
2023-10-17,E10,1.939
2023-10-19,SP98,1.897
2023-10-19,E85,1.08
2023-10-17,Gazole,1.946
2023-10-17,SP98,2.039
2023-10-20,E10,1.779
2023-10-19,Gazole,1.807
2023-09-19,SP98,2.023
2023-10-18,Gazole,1.867
2023-10-18,E10,1.874
2023-10-13,SP98,1.98
2023-10-17,E85,0.999
2023-10-17,SP98,1.839
2023-10-10,SP98,1.899
2023-10-20,Gazole,1.819
2023-09-26,SP95,1.99
2023-10-19,Gazole,2.129
2023-10-12,Gazole,1.859
2023-10-20,Gazole,1.843
2023-10-17,E10,1.88
2023-09-11,E85,1.199
2023-10-20,SP98,1.89
2023-10-19,Gazole,1.889
2023-10-19,SP98,1.863
2023-10-19,Gazole,1.99
2023-10-20,SP98,1.99
2023-10-19,Gazole,1.891
2023-10-13,Gazole,1.879
2023-07-31,E85,0.998
2023-10-17,Gazole,1.912
2023-10-20,Gazole,1.869
2023-10-20,E10,1.809
2023-10-18,Gazole,1.848
2023-09-29,E85,0.998
2023-03-22,GPLc,1.194
2023-10-03,Gazole,1.974
2023-10-19,Gazole,1.83
2023-10-19,SP98,1.846
2023-10-20,E10,1.99
2023-10-14,SP95,1.933
2023-10-20,Gazole,1.83
2023-10-20,SP98,1.866
2023-10-18,E10,2.036
2023-10-18,Gazole,1.862
2023-10-18,E10,2.033
2023-10-13,SP95,1.949
2023-10-20,SP98,1.959
2023-10-19,SP98,1.84
2023-10-12,Gazole,1.889
2023-10-19,GPLc,0.989
2023-10-20,Gazole,1.99
2023-10-18,GPLc,0.877
2023-10-14,SP98,1.91
2023-10-13,Gazole,1.857
2023-10-20,E10,1.797
2023-10-17,Gazole,1.838
2023-10-20,Gazole,1.838
2023-10-13,Gazole,1.939
2023-10-19,SP95,1.81
2023-08-16,SP95,1.999
2023-09-11,E85,1.149
2023-10-20,Gazole,1.875
2023-10-19,E10,1.839
2023-10-20,SP98,1.885
2023-10-13,Gazole,1.966
2023-10-14,E10,1.808
2023-10-20,SP98,1.899
2023-10-20,SP98,1.999
2023-10-19,Gazole,1.899
2023-10-20,SP98,1.844
2023-10-19,E10,1.807
2023-10-17,Gazole,1.896
2023-09-18,SP98,2.059
2023-10-12,E85,0.975
2023-10-14,SP95,1.839
2023-10-19,E10,1.969
2023-10-11,SP98,1.885
2023-10-06,Gazole,1.899
2023-10-19,SP95,1.827
2023-10-20,Gazole,1.861
2023-10-20,SP95,1.871
2023-10-20,E10,1.716
2023-10-20,E10,1.853
2023-10-20,Gazole,1.829
2023-10-02,E10,1.945
2023-10-07,SP98,1.879
2023-09-15,Gazole,1.99
2023-10-17,Gazole,1.887
2023-10-17,SP98,1.909
2023-10-19,Gazole,1.899
2023-10-20,E10,1.745
2023-10-19,SP98,1.871
2023-10-19,SP98,1.81
2023-10-17,E10,1.769
2023-10-20,E10,1.809
2023-10-20,SP98,1.888
2023-10-16,SP98,1.869
2023-10-19,E10,1.792
2023-10-20,Gazole,1.839
2023-10-19,SP98,1.899
2023-10-20,Gazole,1.869
2023-10-20,GPLc,0.939
2023-10-20,E10,1.817
2023-10-07,E85,1.069
2023-10-19,Gazole,1.869
2023-10-18,Gazole,1.91
2023-10-20,Gazole,1.858
2023-10-20,SP95,1.9
2023-10-20,E85,0.945
2023-10-20,E10,1.912
2023-10-20,SP95,1.836
2023-04-14,E10,1.99
2023-10-20,Gazole,1.869
2023-10-12,E10,1.891
2023-10-06,GPLc,1.039
2023-10-06,E85,0.945
2023-10-18,Gazole,1.892
2023-09-20,Gazole,1.937
2023-09-19,GPLc,1.025
2023-10-19,Gazole,1.891
2023-10-18,SP95,1.806
2023-10-20,E85,0.994
2023-10-16,E10,1.839
2023-10-17,Gazole,2.014
2023-10-17,SP98,2.187
2023-10-16,SP95,1.849
2023-10-11,E85,1.049
2023-10-07,Gazole,1.839
